Manager     : Starting ensemble at: 2023-08-23 09:15:21.324
Worker     6: sim_id   182: sim Time: 63.413 Start: 2023-08-23 10:25:45.505 End: 2023-08-23 10:26:48.918 Status: Not set
Worker     3: sim_id   178: sim Time: 125.677 Start: 2023-08-23 10:24:47.427 End: 2023-08-23 10:26:53.104 Status: Not set
Worker     2: sim_id   177: sim Time: 139.996 Start: 2023-08-23 10:24:47.427 End: 2023-08-23 10:27:07.423 Status: Not set
Worker     4: sim_id   186: sim Time: 13.354 Start: 2023-08-23 10:27:09.765 End: 2023-08-23 10:27:23.119 Status: Not set
Worker     5: sim_id   187: sim Time: 41.421 Start: 2023-08-23 10:27:09.766 End: 2023-08-23 10:27:51.187 Status: Not set
Worker     5: sim_id   190: sim Time: 34.065 Start: 2023-08-23 10:27:51.189 End: 2023-08-23 10:28:25.254 Status: Not set
Worker     6: sim_id   188: sim Time: 77.154 Start: 2023-08-23 10:27:09.765 End: 2023-08-23 10:28:26.919 Status: Not set
Worker     4: sim_id   189: sim Time: 66.517 Start: 2023-08-23 10:27:23.122 End: 2023-08-23 10:28:29.639 Status: Not set
Worker     3: sim_id   185: sim Time: 85.503 Start: 2023-08-23 10:27:09.765 End: 2023-08-23 10:28:35.268 Status: Not set
Worker     2: sim_id   184: sim Time: 89.062 Start: 2023-08-23 10:27:09.763 End: 2023-08-23 10:28:38.825 Status: Not set
Worker     6: sim_id   195: sim Time: 50.640 Start: 2023-08-23 10:28:42.025 End: 2023-08-23 10:29:32.665 Status: Not set
Worker     3: sim_id   192: sim Time: 73.644 Start: 2023-08-23 10:28:42.025 End: 2023-08-23 10:29:55.669 Status: Not set
Worker     4: sim_id   193: sim Time: 78.021 Start: 2023-08-23 10:28:42.025 End: 2023-08-23 10:30:00.046 Status: Not set
Worker     3: sim_id   197: sim Time: 9.618 Start: 2023-08-23 10:29:55.671 End: 2023-08-23 10:30:05.289 Status: Not set
Worker     5: sim_id   194: sim Time: 90.673 Start: 2023-08-23 10:28:42.025 End: 2023-08-23 10:30:12.698 Status: Not set
Worker     6: sim_id   196: sim Time: 61.906 Start: 2023-08-23 10:29:32.668 End: 2023-08-23 10:30:34.574 Status: Not set
Worker     2: sim_id   191: sim Time: 140.516 Start: 2023-08-23 10:28:42.025 End: 2023-08-23 10:31:02.541 Status: Not set
Worker     4: sim_id   200: sim Time: 12.538 Start: 2023-08-23 10:31:06.009 End: 2023-08-23 10:31:18.547 Status: Not set
Worker     5: sim_id   201: sim Time: 40.537 Start: 2023-08-23 10:31:06.002 End: 2023-08-23 10:31:46.539 Status: Not set
Worker     2: sim_id   198: sim Time: 76.279 Start: 2023-08-23 10:31:06.000 End: 2023-08-23 10:32:22.279 Status: Not set
Worker     3: sim_id   199: sim Time: 77.598 Start: 2023-08-23 10:31:06.002 End: 2023-08-23 10:32:23.600 Status: Not set
